ID урока,Дата старта урока,Роль пользователя,Текст сообщения,Дата сообщения,Разметка,label
417675,2024-03-14 16:50:21,user,Завалили бедного,2024-03-14 17:44:08,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,Можно сделать дочерний класс к массиву и сделать там с 1,2024-03-14 17:44:08,,Технические вопросы
417675,2024-03-14 16:50:21,user,"на то он и первый, что нулевой!))",2024-03-14 17:44:08,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,в программирование отсчёт всего идёт с 0,2024-03-14 17:44:17,,Технические вопросы
417675,2024-03-14 16:50:21,user,начало индексации фиксированна и начинается с 0,2024-03-14 17:44:34,,Технические вопросы
417675,2024-03-14 16:50:21,user,"Магомед, это было в лекции",2024-03-14 17:44:42,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,"в лекции говорилось что 0, потому что так решили ленивые программисты)",2024-03-14 17:44:48,,Технические вопросы
417675,2024-03-14 16:50:21,user,чтобы не вычитать 1,2024-03-14 17:44:55,,Технические проблемы
417675,2024-03-14 16:50:21,user,потому что 0000 - FFFF,2024-03-14 17:44:56,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,"Магомед это на 2 лекции было, просто примите что индексация начинается с нуля)",2024-03-14 17:45:02,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,можно про array.lenght оч жду,2024-03-14 17:45:02,,Технические вопросы
417675,2024-03-14 16:50:21,user,программистам не нравится делать лишний рассчет,2024-03-14 17:45:04,,Технические вопросы
417675,2024-03-14 16:50:21,user,Паскаль - нумерация массива с 1,2024-03-14 17:45:05,,Технические вопросы
417675,2024-03-14 16:50:21,user,разума,2024-03-14 17:45:05,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,"В VBA есть опция ""Option Base 1"" - и все массивы начинаются с 1 в блоке",2024-03-14 17:45:11,,Технические вопросы
417675,2024-03-14 16:50:21,user,а можно разобрать код с array,2024-03-14 17:45:34,,Недопонимание
417675,2024-03-14 16:50:21,user,"смысла нет, лишеня нагрузга на ЦП",2024-03-14 17:45:39,,Технические вопросы
417675,2024-03-14 16:50:21,user,Просто использовать <10 и всё будет ок,2024-03-14 17:45:40,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,поэтому начинается с 0,2024-03-14 17:45:51,,Технические вопросы
417675,2024-03-14 16:50:21,user,у меня кажись микрофон сдоз,2024-03-14 17:45:56,,Технические проблемы
417675,2024-03-14 16:50:21,user,Пятница 13ое,2024-03-14 17:46:04,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,3+10,2024-03-14 17:46:08,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,13; 2024-03-14T17:46:18.606Z,2024-03-14 17:46:18,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,не смотри в чат,2024-03-14 17:46:19,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,игрушка дьявола,2024-03-14 17:46:33,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,давай в чате неправильные ответы писать),2024-03-14 17:46:40,,Обсуждение кода
417675,2024-03-14 16:50:21,user,"Выход на ""да""",2024-03-14 17:46:45,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,более 40 если input,2024-03-14 17:46:48,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,Возможен вечный цикл,2024-03-14 17:46:48,,Технические вопросы
417675,2024-03-14 16:50:21,user,да должно быть направлено в цикл,2024-03-14 17:47:00,,Технические вопросы
417675,2024-03-14 16:50:21,user,Возможный вечный цикл,2024-03-14 17:47:01,,Технические вопросы
417675,2024-03-14 16:50:21,user,не в этом беда то),2024-03-14 17:47:08,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,правильное расположение на yes или No,2024-03-14 17:47:16,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,бесконечный цикл,2024-03-14 17:47:21,,Технические вопросы
417675,2024-03-14 16:50:21,user,если будет больше то цикл будет вечный,2024-03-14 17:47:22,,Технические вопросы
417675,2024-03-14 16:50:21,user,16; 2024-03-14T17:47:45.924Z,2024-03-14 17:47:45,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,16; 2024-03-14T17:47:51.863Z,2024-03-14 17:47:51,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,тю 16,2024-03-14 17:47:58,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,A1,2024-03-14 17:48:01,,Флуд
417675,2024-03-14 16:50:21,user,Можно разобрать этот пример?,2024-03-14 17:48:03,,Недопонимание
417675,2024-03-14 16:50:21,user,ккккк,2024-03-14 17:48:23,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,"ахаха, Сергеевич хорош)",2024-03-14 17:48:24,,Позитивные неформальные сообщения
417675,2024-03-14 16:50:21,user,20-4,2024-03-14 17:48:31,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,коварный),2024-03-14 17:48:31,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,Зачем вы все сразу пишете подсказки в чат???,2024-03-14 17:48:38,,Недопонимание
417675,2024-03-14 16:50:21,user,это все его усы),2024-03-14 17:48:39,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,баннн,2024-03-14 17:48:59,,Неформальные нейтральные сообщения
417675,2024-03-14 16:50:21,user,"я вообще думал нельзя при вводе значения, делать действия",2024-03-14 17:49:00,,Вопросы о ходе обучения
417675,2024-03-14 16:50:21,user,ввод потом действие,2024-03-14 17:49:16,,Обсуждение кода
417675,2024-03-14 16:50:21,user,арифметические выражения имеют в коде такие же правила или идут по порядку?,2024-03-14 17:49:21,,Недопонимание
417675,2024-03-14 16:50:21,user,потом условие,2024-03-14 17:49:23,,Технические вопросы
417675,2024-03-14 16:50:21,user,Жаба опять меня завалила,2024-03-14 17:49:34,,Токсичные сообщения
